technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
carbon_pipeline,power,CZ-SK,8.62E-09,1.34E-08,1.76E-08,2.18E-08,2.62E-08,3.09E-08,3.60E-08,4.19E-08,4.87E-08,5.67E-08,6.65E-08,7.92E-08,9.69E-08,1.26E-07,2.13E-07
carbon_pipeline,power,DE-AT,5.90E-09,9.16E-09,1.21E-08,1.50E-08,1.81E-08,2.13E-08,2.48E-08,2.88E-08,3.34E-08,3.88E-08,4.55E-08,5.41E-08,6.61E-08,8.58E-08,1.48E-07
carbon_pipeline,power,DE-BE,7.33E-09,1.13E-08,1.47E-08,1.80E-08,2.14E-08,2.51E-08,2.92E-08,3.38E-08,3.91E-08,4.55E-08,5.35E-08,6.38E-08,7.86E-08,1.05E-07,2.51E-07
carbon_pipeline,power,DE-CH,5.42E-09,8.40E-09,1.11E-08,1.37E-08,1.64E-08,1.93E-08,2.24E-08,2.58E-08,2.97E-08,3.44E-08,4.01E-08,4.76E-08,5.82E-08,7.55E-08,1.32E-07
carbon_pipeline,power,DE-CZ,6.92E-09,1.07E-08,1.42E-08,1.76E-08,2.12E-08,2.50E-08,2.91E-08,3.37E-08,3.91E-08,4.55E-08,5.34E-08,6.36E-08,7.79E-08,1.01E-07,1.77E-07
carbon_pipeline,power,DE-DK,5.89E-09,9.17E-09,1.22E-08,1.52E-08,1.86E-08,2.22E-08,2.65E-08,3.14E-08,3.72E-08,4.40E-08,5.24E-08,6.36E-08,8.03E-08,1.16E-07,0.905023755
carbon_pipeline,power,DE-FR,3.69E-09,5.73E-09,7.55E-09,9.36E-09,1.13E-08,1.33E-08,1.55E-08,1.81E-08,2.09E-08,2.43E-08,2.86E-08,3.40E-08,4.16E-08,5.40E-08,9.34E-08
carbon_pipeline,power,DE-LU,8.68E-09,1.34E-08,1.74E-08,2.14E-08,2.54E-08,2.97E-08,3.45E-08,3.98E-08,4.59E-08,5.32E-08,6.24E-08,7.42E-08,9.10E-08,1.20E-07,2.36E-07
carbon_pipeline,power,DE-NL,8.67E-09,1.34E-08,1.76E-08,2.17E-08,2.59E-08,3.06E-08,3.59E-08,4.19E-08,4.89E-08,5.73E-08,6.78E-08,8.16E-08,1.02E-07,1.44E-07,0.733250316
carbon_pipeline,power,DE-NO,1.93E-09,3.00E-09,3.96E-09,4.94E-09,5.98E-09,7.11E-09,8.38E-09,9.82E-09,1.15E-08,1.35E-08,1.59E-08,1.90E-08,2.35E-08,3.15E-08,6.88E-08
carbon_pipeline,power,DE-PL,4.29E-09,6.67E-09,8.81E-09,1.10E-08,1.32E-08,1.56E-08,1.82E-08,2.12E-08,2.46E-08,2.87E-08,3.37E-08,4.01E-08,4.92E-08,6.40E-08,1.11E-07
carbon_pipeline,power,DE-SE,2.27E-09,3.53E-09,4.67E-09,5.82E-09,7.06E-09,8.41E-09,9.92E-09,1.16E-08,1.36E-08,1.60E-08,1.89E-08,2.26E-08,2.80E-08,3.77E-08,8.48E-08
carbon_pipeline,power,DE-UK,3.25E-09,5.06E-09,6.68E-09,8.31E-09,1.00E-08,1.19E-08,1.41E-08,1.65E-08,1.94E-08,2.27E-08,2.69E-08,3.23E-08,4.01E-08,5.48E-08,1.43E-07
carbon_pipeline,power,DK-DE,4.89E-09,7.58E-09,9.97E-09,1.23E-08,1.48E-08,1.74E-08,2.03E-08,2.35E-08,2.73E-08,3.17E-08,3.72E-08,4.43E-08,5.41E-08,7.04E-08,1.23E-07
carbon_pipeline,power,DK-NL,5.56E-09,8.59E-09,1.13E-08,1.39E-08,1.66E-08,1.95E-08,2.27E-08,2.63E-08,3.04E-08,3.54E-08,4.15E-08,4.94E-08,6.05E-08,7.90E-08,1.42E-07
carbon_pipeline,power,DK-NO,2.77E-09,4.30E-09,5.68E-09,7.07E-09,8.54E-09,1.01E-08,1.19E-08,1.39E-08,1.62E-08,1.89E-08,2.22E-08,2.65E-08,3.25E-08,4.26E-08,7.98E-08
carbon_pipeline,power,DK-SE,3.43E-09,5.34E-09,7.05E-09,8.78E-09,1.06E-08,1.26E-08,1.48E-08,1.73E-08,2.02E-08,2.35E-08,2.76E-08,3.30E-08,4.04E-08,5.30E-08,9.82E-08
carbon_pipeline,power,DK-UK,3.61E-09,5.59E-09,7.36E-09,9.12E-09,1.10E-08,1.30E-08,1.52E-08,1.77E-08,2.05E-08,2.40E-08,2.82E-08,3.35E-08,4.11E-08,5.39E-08,9.89E-08
carbon_pipeline,power,EE-FI,5.13E-09,7.97E-09,1.05E-08,1.31E-08,1.60E-08,1.91E-08,2.27E-08,2.70E-08,3.20E-08,3.78E-08,4.48E-08,5.37E-08,6.70E-08,9.62E-08,3.57E-07
carbon_pipeline,power,EE-LV,1.31E-08,2.03E-08,2.68E-08,3.32E-08,3.98E-08,4.70E-08,5.49E-08,6.39E-08,7.42E-08,8.64E-08,1.01E-07,1.21E-07,1.48E-07,1.92E-07,3.31E-07
carbon_pipeline,power,EL-BG,6.36E-09,9.79E-09,1.28E-08,1.57E-08,1.87E-08,2.19E-08,2.52E-08,2.91E-08,3.36E-08,3.90E-08,4.57E-08,5.45E-08,6.69E-08,8.76E-08,1.57E-07
carbon_pipeline,power,EL-IT,3.14E-09,4.92E-09,6.54E-09,8.21E-09,1.00E-08,1.20E-08,1.43E-08,1.68E-08,1.96E-08,2.28E-08,2.68E-08,3.19E-08,3.94E-08,5.36E-08,2.06E-07
carbon_pipeline,power,ES-FR,4.83E-09,7.40E-09,9.81E-09,1.22E-08,1.48E-08,1.77E-08,2.08E-08,2.43E-08,2.83E-08,3.31E-08,3.87E-08,4.55E-08,5.54E-08,7.56E-08,1.53E-07
carbon_pipeline,power,ES-PT,5.70E-09,9.17E-09,1.23E-08,1.56E-08,1.90E-08,2.27E-08,2.68E-08,3.15E-08,3.70E-08,4.35E-08,5.15E-08,6.19E-08,7.67E-08,1.01E-07,1.84E-07
carbon_pipeline,power,FI-EE,3.61E-09,5.61E-09,7.41E-09,9.21E-09,1.11E-08,1.31E-08,1.53E-08,1.78E-08,2.06E-08,2.41E-08,2.83E-08,3.38E-08,4.15E-08,5.41E-08,9.53E-08
carbon_pipeline,power,FI-NO,6.99E-09,1.08E-08,1.42E-08,1.76E-08,2.12E-08,2.50E-08,2.93E-08,3.41E-08,3.97E-08,4.63E-08,5.44E-08,6.48E-08,7.96E-08,1.05E-07,1.95E-07
carbon_pipeline,power,FI-SE,5.94E-09,9.20E-09,1.21E-08,1.50E-08,1.80E-08,2.13E-08,2.49E-08,2.90E-08,3.37E-08,3.94E-08,4.62E-08,5.51E-08,6.75E-08,8.86E-08,1.61E-07
carbon_pipeline,power,FR-BE,6.35E-09,9.77E-09,1.28E-08,1.57E-08,1.87E-08,2.20E-08,2.57E-08,2.98E-08,3.48E-08,4.07E-08,4.80E-08,5.75E-08,7.16E-08,1.00E-07,2.622750816
carbon_pipeline,power,FR-CH,5.99E-09,9.27E-09,1.22E-08,1.51E-08,1.81E-08,2.13E-08,2.47E-08,2.85E-08,3.29E-08,3.81E-08,4.45E-08,5.27E-08,6.44E-08,8.38E-08,1.50E-07
carbon_pipeline,power,FR-DE,3.79E-09,5.88E-09,7.75E-09,9.62E-09,1.16E-08,1.37E-08,1.61E-08,1.89E-08,2.20E-08,2.58E-08,3.04E-08,3.63E-08,4.47E-08,5.99E-08,1.29E-07
carbon_pipeline,power,FR-ES,2.53E-09,4.05E-09,5.44E-09,6.83E-09,8.30E-09,9.91E-09,1.17E-08,1.37E-08,1.61E-08,1.89E-08,2.24E-08,2.69E-08,3.33E-08,4.39E-08,7.94E-08
carbon_pipeline,power,FR-IT,3.12E-09,4.86E-09,6.42E-09,8.01E-09,9.69E-09,1.15E-08,1.36E-08,1.59E-08,1.86E-08,2.18E-08,2.57E-08,3.08E-08,3.80E-08,5.10E-08,1.07E-07
carbon_pipeline,power,FR-LU,6.62E-09,1.02E-08,1.33E-08,1.64E-08,1.95E-08,2.29E-08,2.67E-08,3.10E-08,3.61E-08,4.21E-08,4.95E-08,5.92E-08,7.32E-08,1.00E-07,4.05E-07
carbon_pipeline,power,FR-NO,1.37E-09,2.12E-09,2.80E-09,3.49E-09,4.22E-09,5.01E-09,5.90E-09,6.91E-09,8.09E-09,9.47E-09,1.12E-08,1.34E-08,1.65E-08,2.22E-08,4.94E-08
carbon_pipeline,power,FR-UK,3.55E-09,5.52E-09,7.30E-09,9.10E-09,1.10E-08,1.32E-08,1.56E-08,1.84E-08,2.17E-08,2.57E-08,3.05E-08,3.68E-08,4.62E-08,6.63E-08,2.32E-06
carbon_pipeline,power,HR-HU,8.27E-09,1.27E-08,1.67E-08,2.05E-08,2.45E-08,2.87E-08,3.32E-08,3.83E-08,4.42E-08,5.13E-08,6.00E-08,7.14E-08,8.73E-08,1.13E-07,1.99E-07
carbon_pipeline,power,HR-SI,1.48E-08,2.28E-08,3.00E-08,3.69E-08,4.41E-08,5.18E-08,6.01E-08,6.94E-08,8.01E-08,9.29E-08,1.09E-07,1.29E-07,1.59E-07,2.08E-07,4.21E-07
carbon_pipeline,power,HU-AT,7.13E-09,1.11E-08,1.47E-08,1.82E-08,2.20E-08,2.62E-08,3.09E-08,3.61E-08,4.21E-08,4.91E-08,5.78E-08,6.88E-08,8.47E-08,1.13E-07,3.21E-07
carbon_pipeline,power,HU-HR,9.50E-09,1.50E-08,2.00E-08,2.54E-08,3.14E-08,3.85E-08,4.71E-08,5.75E-08,7.01E-08,8.46E-08,1.02E-07,1.25E-07,1.61E-07,2.57E-07,0.027968099
carbon_pipeline,power,HU-RO,5.97E-09,9.18E-09,1.20E-08,1.47E-08,1.75E-08,2.05E-08,2.37E-08,2.74E-08,3.15E-08,3.65E-08,4.27E-08,5.08E-08,6.21E-08,8.10E-08,1.43E-07
carbon_pipeline,power,HU-SI,8.42E-09,1.32E-08,1.75E-08,2.19E-08,2.67E-08,3.20E-08,3.82E-08,4.53E-08,5.35E-08,6.31E-08,7.49E-08,9.02E-08,1.13E-07,1.58E-07,0.006604381
carbon_pipeline,power,HU-SK,1.78E-08,2.76E-08,3.65E-08,4.53E-08,5.46E-08,6.48E-08,7.61E-08,8.88E-08,1.03E-07,1.21E-07,1.42E-07,1.71E-07,2.12E-07,2.87E-07,1.12E-06
carbon_pipeline,power,IE-UK,7.71E-09,1.19E-08,1.57E-08,1.94E-08,2.33E-08,2.75E-08,3.22E-08,3.73E-08,4.33E-08,5.04E-08,5.91E-08,7.03E-08,8.60E-08,1.12E-07,1.97E-07
carbon_pipeline,power,IT-AT,5.32E-09,8.22E-09,1.08E-08,1.33E-08,1.59E-08,1.87E-08,2.18E-08,2.52E-08,2.91E-08,3.38E-08,3.95E-08,4.69E-08,5.73E-08,7.43E-08,1.29E-07
carbon_pipeline,power,IT-CH,5.21E-09,8.03E-09,1.05E-08,1.29E-08,1.54E-08,1.81E-08,2.09E-08,2.41E-08,2.77E-08,3.20E-08,3.73E-08,4.42E-08,5.39E-08,7.00E-08,1.22E-07
carbon_pipeline,power,IT-EL,3.02E-09,4.66E-09,6.10E-09,7.52E-09,9.01E-09,1.06E-08,1.23E-08,1.43E-08,1.65E-08,1.93E-08,2.26E-08,2.70E-08,3.30E-08,4.29E-08,7.35E-08
carbon_pipeline,power,IT-FR,3.16E-09,4.89E-09,6.42E-09,7.93E-09,9.50E-09,1.12E-08,1.31E-08,1.51E-08,1.75E-08,2.03E-08,2.38E-08,2.83E-08,3.46E-08,4.49E-08,7.82E-08
carbon_pipeline,power,IT-SI,7.07E-09,1.09E-08,1.44E-08,1.78E-08,2.13E-08,2.50E-08,2.91E-08,3.38E-08,3.91E-08,4.54E-08,5.32E-08,6.33E-08,7.74E-08,1.00E-07,1.73E-07
carbon_pipeline,power,LT-LV,1.65E-08,2.57E-08,3.39E-08,4.21E-08,5.08E-08,6.02E-08,7.07E-08,8.25E-08,9.61E-08,1.12E-07,1.32E-07,1.58E-07,1.94E-07,2.55E-07,4.76E-07
carbon_pipeline,power,LT-PL,6.34E-09,9.77E-09,1.28E-08,1.57E-08,1.88E-08,2.20E-08,2.56E-08,2.97E-08,3.43E-08,3.99E-08,4.67E-08,5.54E-08,6.76E-08,8.80E-08,1.51E-07
carbon_pipeline,power,LT-SE,3.76E-09,5.84E-09,7.71E-09,9.60E-09,1.16E-08,1.39E-08,1.64E-08,1.94E-08,2.29E-08,2.70E-08,3.19E-08,3.83E-08,4.77E-08,6.69E-08,2.21E-07
carbon_pipeline,power,LU-BE,2.21E-08,3.42E-08,4.50E-08,5.57E-08,6.68E-08,7.93E-08,9.36E-08,1.10E-07,1.30E-07,1.53E-07,1.83E-07,2.22E-07,2.82E-07,4.15E-07,0.078970361
carbon_pipeline,power,LU-DE,8.60E-09,1.35E-08,1.80E-08,2.27E-08,2.78E-08,3.34E-08,3.98E-08,4.73E-08,5.62E-08,6.62E-08,7.83E-08,9.40E-08,1.16E-07,1.52E-07,2.44E-07
carbon_pipeline,power,LU-FR,6.28E-09,9.82E-09,1.30E-08,1.63E-08,1.99E-08,2.37E-08,2.79E-08,3.27E-08,3.81E-08,4.46E-08,5.25E-08,6.28E-08,7.70E-08,9.94E-08,1.61E-07
carbon_pipeline,power,LV-EE,1.38E-08,2.14E-08,2.83E-08,3.52E-08,4.24E-08,5.03E-08,5.91E-08,6.91E-08,8.06E-08,9.43E-08,1.11E-07,1.33E-07,1.64E-07,2.19E-07,4.61E-07
carbon_pipeline,power,LV-LT,1.67E-08,2.59E-08,3.40E-08,4.21E-08,5.05E-08,5.97E-08,6.97E-08,8.11E-08,9.42E-08,1.10E-07,1.29E-07,1.53E-07,1.88E-07,2.45E-07,4.30E-07
carbon_pipeline,power,NL-BE,1.55E-08,2.39E-08,3.12E-08,3.83E-08,4.54E-08,5.32E-08,6.16E-08,7.10E-08,8.19E-08,9.50E-08,1.11E-07,1.32E-07,1.61E-07,2.11E-07,3.72E-07
carbon_pipeline,power,NL-DE,7.78E-09,1.21E-08,1.60E-08,2.00E-08,2.42E-08,2.86E-08,3.35E-08,3.91E-08,4.54E-08,5.29E-08,6.20E-08,7.37E-08,8.99E-08,1.16E-07,1.95E-07
carbon_pipeline,power,NL-DK,6.30E-09,9.85E-09,1.31E-08,1.65E-08,2.02E-08,2.43E-08,2.89E-08,3.42E-08,4.05E-08,4.76E-08,5.63E-08,6.76E-08,8.36E-08,1.12E-07,2.15E-07
carbon_pipeline,power,NL-NO,1.93E-09,3.01E-09,3.98E-09,4.97E-09,6.02E-09,7.16E-09,8.44E-09,9.88E-09,1.16E-08,1.35E-08,1.59E-08,1.90E-08,2.34E-08,3.08E-08,5.82E-08
carbon_pipeline,power,NL-UK,5.21E-09,8.13E-09,1.08E-08,1.35E-08,1.64E-08,1.96E-08,2.32E-08,2.74E-08,3.22E-08,3.79E-08,4.47E-08,5.37E-08,6.63E-08,8.84E-08,1.73E-07
carbon_pipeline,power,NO-BE,1.62E-09,2.50E-09,3.28E-09,4.05E-09,4.85E-09,5.71E-09,6.65E-09,7.72E-09,8.94E-09,1.04E-08,1.22E-08,1.45E-08,1.78E-08,2.32E-08,4.14E-08
carbon_pipeline,power,NO-DE,1.76E-09,2.73E-09,3.59E-09,4.44E-09,5.32E-09,6.27E-09,7.32E-09,8.50E-09,9.86E-09,1.15E-08,1.35E-08,1.60E-08,1.96E-08,2.56E-08,4.48E-08
carbon_pipeline,power,NO-DK,2.66E-09,4.12E-09,5.42E-09,6.70E-09,8.04E-09,9.49E-09,1.11E-08,1.29E-08,1.50E-08,1.75E-08,2.05E-08,2.44E-08,2.99E-08,3.92E-08,7.00E-08
carbon_pipeline,power,NO-FI,6.80E-09,1.06E-08,1.39E-08,1.73E-08,2.09E-08,2.47E-08,2.90E-08,3.37E-08,3.93E-08,4.58E-08,5.38E-08,6.41E-08,7.86E-08,1.03E-07,1.81E-07
carbon_pipeline,power,NO-FR,1.27E-09,1.97E-09,2.59E-09,3.20E-09,3.84E-09,4.53E-09,5.29E-09,6.14E-09,7.12E-09,8.29E-09,9.73E-09,1.16E-08,1.42E-08,1.84E-08,3.21E-08
carbon_pipeline,power,NO-NL,1.81E-09,2.80E-09,3.67E-09,4.54E-09,5.43E-09,6.40E-09,7.47E-09,8.68E-09,1.01E-08,1.17E-08,1.38E-08,1.64E-08,2.01E-08,2.62E-08,4.70E-08
carbon_pipeline,power,NO-SE,1.14E-08,1.77E-08,2.33E-08,2.89E-08,3.48E-08,4.12E-08,4.82E-08,5.61E-08,6.53E-08,7.61E-08,8.93E-08,1.06E-07,1.30E-07,1.70E-07,2.99E-07
carbon_pipeline,power,NO-UK,1.76E-09,2.73E-09,3.59E-09,4.45E-09,5.34E-09,6.30E-09,7.37E-09,8.57E-09,9.97E-09,1.16E-08,1.36E-08,1.63E-08,1.99E-08,2.61E-08,4.70E-08
carbon_pipeline,power,PL-CZ,7.68E-09,1.19E-08,1.56E-08,1.93E-08,2.31E-08,2.72E-08,3.17E-08,3.68E-08,4.27E-08,4.97E-08,5.82E-08,6.92E-08,8.46E-08,1.11E-07,2.00E-07
carbon_pipeline,power,PL-DE,5.04E-09,7.81E-09,1.03E-08,1.27E-08,1.53E-08,1.81E-08,2.14E-08,2.50E-08,2.92E-08,3.43E-08,4.04E-08,4.82E-08,5.95E-08,8.04E-08,1.82E-07
carbon_pipeline,power,PL-LT,6.19E-09,9.67E-09,1.28E-08,1.61E-08,1.95E-08,2.33E-08,2.76E-08,3.25E-08,3.81E-08,4.47E-08,5.30E-08,6.39E-08,7.95E-08,1.07E-07,2.80E-07
carbon_pipeline,power,PL-SE,2.74E-09,4.27E-09,5.65E-09,7.06E-09,8.59E-09,1.03E-08,1.22E-08,1.44E-08,1.70E-08,2.01E-08,2.38E-08,2.87E-08,3.59E-08,5.02E-08,2.06E-07
carbon_pipeline,power,PL-SK,7.63E-09,1.18E-08,1.55E-08,1.91E-08,2.29E-08,2.69E-08,3.13E-08,3.63E-08,4.20E-08,4.88E-08,5.72E-08,6.80E-08,8.30E-08,1.08E-07,1.85E-07
carbon_pipeline,power,PT-ES,6.80E-09,1.08E-08,1.44E-08,1.81E-08,2.19E-08,2.61E-08,3.08E-08,3.61E-08,4.22E-08,4.95E-08,5.83E-08,6.97E-08,8.59E-08,1.14E-07,2.10E-07
carbon_pipeline,power,RO-BG,8.93E-09,1.37E-08,1.80E-08,2.21E-08,2.64E-08,3.10E-08,3.60E-08,4.17E-08,4.84E-08,5.67E-08,6.73E-08,8.13E-08,1.01E-07,1.35E-07,2.64E-07
carbon_pipeline,power,RO-HU,7.12E-09,1.14E-08,1.55E-08,2.01E-08,2.55E-08,3.25E-08,4.34E-08,5.59E-08,6.74E-08,8.00E-08,9.61E-08,1.16E-07,1.49E-07,2.35E-07,0.034573195
carbon_pipeline,power,SE-DE,2.05E-09,3.18E-09,4.18E-09,5.17E-09,6.20E-09,7.30E-09,8.52E-09,9.89E-09,1.15E-08,1.34E-08,1.57E-08,1.86E-08,2.28E-08,2.97E-08,5.21E-08
carbon_pipeline,power,SE-DK,3.30E-09,5.12E-09,6.72E-09,8.31E-09,9.96E-09,1.18E-08,1.37E-08,1.60E-08,1.86E-08,2.16E-08,2.54E-08,3.03E-08,3.71E-08,4.86E-08,8.73E-08
carbon_pipeline,power,SE-FI,5.92E-09,9.18E-09,1.21E-08,1.50E-08,1.81E-08,2.15E-08,2.52E-08,2.93E-08,3.41E-08,3.98E-08,4.68E-08,5.58E-08,6.84E-08,8.96E-08,1.61E-07
carbon_pipeline,power,SE-LT,2.85E-09,4.43E-09,5.85E-09,7.26E-09,8.73E-09,1.03E-08,1.20E-08,1.40E-08,1.63E-08,1.89E-08,2.23E-08,2.66E-08,3.26E-08,4.25E-08,7.44E-08
carbon_pipeline,power,SE-NO,1.19E-08,1.84E-08,2.42E-08,3.01E-08,3.62E-08,4.28E-08,5.02E-08,5.85E-08,6.81E-08,7.95E-08,9.34E-08,1.11E-07,1.37E-07,1.81E-07,3.47E-07
carbon_pipeline,power,SE-PL,2.24E-09,3.48E-09,4.58E-09,5.67E-09,6.80E-09,8.02E-09,9.35E-09,1.09E-08,1.26E-08,1.47E-08,1.72E-08,2.05E-08,2.51E-08,3.27E-08,5.70E-08
carbon_pipeline,power,SI-AT,1.56E-08,2.41E-08,3.15E-08,3.88E-08,4.63E-08,5.44E-08,6.31E-08,7.28E-08,8.39E-08,9.71E-08,1.13E-07,1.34E-07,1.64E-07,2.12E-07,3.69E-07
carbon_pipeline,power,SI-HR,1.58E-08,2.47E-08,3.28E-08,4.12E-08,5.03E-08,6.05E-08,7.24E-08,8.64E-08,1.03E-07,1.23E-07,1.47E-07,1.78E-07,2.23E-07,2.99E-07,4.52E-07
carbon_pipeline,power,SI-HU,7.69E-09,1.19E-08,1.56E-08,1.92E-08,2.30E-08,2.70E-08,3.14E-08,3.64E-08,4.21E-08,4.89E-08,5.73E-08,6.82E-08,8.34E-08,1.08E-07,1.86E-07
carbon_pipeline,power,SI-IT,8.08E-09,1.26E-08,1.67E-08,2.09E-08,2.55E-08,3.05E-08,3.63E-08,4.31E-08,5.10E-08,6.03E-08,7.20E-08,8.72E-08,1.10E-07,1.57E-07,0.006604914
carbon_pipeline,power,SK-AT,6.76E-09,1.05E-08,1.39E-08,1.73E-08,2.08E-08,2.47E-08,2.91E-08,3.40E-08,3.96E-08,4.62E-08,5.42E-08,6.44E-08,7.89E-08,1.04E-07,2.12E-07
carbon_pipeline,power,SK-CZ,9.28E-09,1.44E-08,1.90E-08,2.37E-08,2.86E-08,3.39E-08,4.00E-08,4.68E-08,5.47E-08,6.41E-08,7.56E-08,9.06E-08,1.12E-07,1.53E-07,6.60E-07
carbon_pipeline,power,SK-HU,1.77E-08,2.74E-08,3.60E-08,4.46E-08,5.36E-08,6.33E-08,7.40E-08,8.61E-08,1.00E-07,1.17E-07,1.37E-07,1.63E-07,1.99E-07,2.59E-07,4.31E-07
carbon_pipeline,power,SK-PL,7.94E-09,1.24E-08,1.64E-08,2.05E-08,2.48E-08,2.97E-08,3.51E-08,4.13E-08,4.85E-08,5.70E-08,6.75E-08,8.13E-08,1.01E-07,1.38E-07,5.03E-07
carbon_pipeline,power,UK-BE,4.33E-09,6.69E-09,8.76E-09,1.08E-08,1.29E-08,1.51E-08,1.76E-08,2.03E-08,2.35E-08,2.73E-08,3.21E-08,3.81E-08,4.66E-08,6.09E-08,1.08E-07
carbon_pipeline,power,UK-DE,2.90E-09,4.50E-09,5.93E-09,7.34E-09,8.81E-09,1.04E-08,1.21E-08,1.41E-08,1.64E-08,1.90E-08,2.23E-08,2.65E-08,3.24E-08,4.22E-08,7.34E-08
carbon_pipeline,power,UK-DK,3.57E-09,5.54E-09,7.30E-09,9.07E-09,1.09E-08,1.29E-08,1.51E-08,1.77E-08,2.05E-08,2.40E-08,2.81E-08,3.35E-08,4.11E-08,5.38E-08,9.68E-08
carbon_pipeline,power,UK-FR,3.07E-09,4.76E-09,6.27E-09,7.77E-09,9.32E-09,1.10E-08,1.28E-08,1.49E-08,1.72E-08,2.00E-08,2.35E-08,2.79E-08,3.41E-08,4.43E-08,7.65E-08
carbon_pipeline,power,UK-IE,8.40E-09,1.31E-08,1.73E-08,2.15E-08,2.60E-08,3.09E-08,3.63E-08,4.25E-08,4.98E-08,5.84E-08,6.89E-08,8.25E-08,1.02E-07,1.36E-07,2.80E-07
carbon_pipeline,power,UK-NL,4.63E-09,7.15E-09,9.40E-09,1.16E-08,1.39E-08,1.63E-08,1.90E-08,2.21E-08,2.56E-08,2.98E-08,3.49E-08,4.16E-08,5.09E-08,6.65E-08,1.19E-07
carbon_pipeline,power,UK-NO,1.80E-09,2.80E-09,3.69E-09,4.59E-09,5.54E-09,6.57E-09,7.70E-09,8.99E-09,1.05E-08,1.22E-08,1.44E-08,1.71E-08,2.10E-08,2.75E-08,5.06E-08
natural_gas_pipeline,power,AT-CH,4.81E-08,7.65E-08,1.01E-07,1.26E-07,1.51E-07,1.79E-07,2.09E-07,2.43E-07,2.82E-07,3.30E-07,3.88E-07,4.65E-07,5.74E-07,7.55E-07,1.35E-06
natural_gas_pipeline,power,AT-CZ,7.98E-08,1.31E-07,1.78E-07,2.28E-07,2.84E-07,3.52E-07,4.41E-07,5.71E-07,8.33E-07,1.228055645,2.815854016,3.431237527,3.431241226,3.431245044,3.954575539
natural_gas_pipeline,power,AT-DE,13.95833334,13.95833334,13.95833335,13.95833336,13.95833337,13.95833338,13.9583334,13.95833341,13.95833344,13.95833346,13.9583335,13.95833354,13.95833361,13.95833373,13.9583341
natural_gas_pipeline,power,AT-HU,6.375000006,6.375000014,6.375000022,6.375000032,6.375000043,6.375000056,6.375000072,6.37500009,6.375000113,6.375000141,6.375000177,6.375000226,6.375000299,6.375000426,6.375000826
natural_gas_pipeline,power,AT-IT,47.91666668,47.91666668,47.91666669,47.9166667,47.9166667,47.91666672,47.91666673,47.91666674,47.91666676,47.91666678,47.91666681,47.91666685,47.91666691,47.91666701,47.91666734
natural_gas_pipeline,power,AT-SI,4.708333348,4.708333364,4.708333383,4.708333405,4.708333431,4.708333461,4.708333496,4.708333539,4.70833359,4.708333654,4.708333737,4.708333849,4.708334014,4.708334304,4.708335216
natural_gas_pipeline,power,AT-SK,10.29166668,10.29166668,10.29166669,10.2916667,10.29166671,10.29166672,10.29166674,10.29166676,10.29166678,10.2916668,10.29166684,10.29166689,10.29166695,10.29166708,10.29166746
natural_gas_pipeline,power,BE-DE,13.45833334,13.45833334,13.45833335,13.45833336,13.45833337,13.45833339,13.4583334,13.45833342,13.45833345,13.45833348,13.45833351,13.45833357,13.45833364,13.45833377,13.45833419
natural_gas_pipeline,power,BE-FR,36.25000001,36.25000001,36.25000002,36.25000003,36.25000004,36.25000005,36.25000006,36.25000008,36.2500001,36.25000012,36.25000016,36.2500002,36.25000026,36.25000038,36.25000073
natural_gas_pipeline,power,BE-LU,2.041666687,2.041666709,2.041666735,2.041666764,2.041666799,2.041666839,2.041666886,2.041666943,2.041667012,2.041667099,2.04166721,2.04166736,2.041667582,2.041667971,2.041669195
natural_gas_pipeline,power,BE-NL,13.79166669,13.7916667,13.79166672,13.79166675,13.79166677,13.7916668,13.79166684,13.79166688,13.79166694,13.791667,13.79166709,13.7916672,13.79166738,13.79166768,13.79166862
natural_gas_pipeline,power,BE-NO,1.05E-08,1.69E-08,2.26E-08,2.83E-08,3.42E-08,4.07E-08,4.79E-08,5.60E-08,6.55E-08,7.69E-08,9.10E-08,1.09E-07,1.36E-07,1.80E-07,3.25E-07
natural_gas_pipeline,power,BE-UK,33.45833333,33.45833334,33.45833334,33.45833335,33.45833336,33.45833337,33.45833338,33.45833339,33.45833341,33.45833342,33.45833345,33.45833348,33.45833353,33.45833361,33.45833388
natural_gas_pipeline,power,BG-EL,4.916666674,4.916666681,4.916666689,4.916666699,4.916666711,4.916666724,4.916666739,4.916666758,4.916666781,4.91666681,4.916666846,4.916666896,4.916666969,4.916667098,4.916667503
natural_gas_pipeline,power,BG-RO,7.249911152,7.249911184,7.249911241,7.2499113,7.249911477,7.764297252,7.764297387,7.764334824,7.764334908,7.764334958,7.764335026,7.764335138,7.764335378,7.964405181,7.972024808
natural_gas_pipeline,power,CH-AT,4.65E-08,7.45E-08,9.91E-08,1.23E-07,1.49E-07,1.77E-07,2.07E-07,2.42E-07,2.83E-07,3.31E-07,3.90E-07,4.66E-07,5.74E-07,7.57E-07,1.36E-06
natural_gas_pipeline,power,CH-DE,7.208333338,7.208333344,7.208333351,7.20833336,7.208333369,7.20833338,7.208333393,7.208333408,7.208333427,7.208333451,7.208333481,7.208333522,7.208333582,7.208333688,7.208334022
