technology,capacity_type,location,year,none
battery,energy,LV,13,4.2139728793660505e-07
battery,energy,LV,14,9.001351220233044e-07
battery,energy,NL,0,1.3033656741720625e-08
battery,energy,NL,1,2.275742281046989e-08
battery,energy,NL,2,3.350769100551248e-08
battery,energy,NL,3,4.6199083293890613e-08
battery,energy,NL,4,6.312475680518943e-08
battery,energy,NL,5,8.284346950289688e-08
battery,energy,NL,6,9.439737488534925e-08
battery,energy,NL,7,1.133377354390257e-07
battery,energy,NL,8,1.3399092502926437e-07
battery,energy,NL,9,1.5989951789801103e-07
battery,energy,NL,10,1.9127526895643688e-07
battery,energy,NL,11,2.3457015115231548e-07
battery,energy,NL,12,2.985965520075967e-07
battery,energy,NL,13,4.1829489326577743e-07
battery,energy,NL,14,8.93669570236799e-07
battery,energy,NO,0,1.3066173010432441e-08
battery,energy,NO,1,2.280387849019989e-08
battery,energy,NO,2,3.357082784756723e-08
battery,energy,NO,3,4.629256485470115e-08
battery,energy,NO,4,6.329010910459627e-08
battery,energy,NO,5,8.308939844806992e-08
battery,energy,NO,6,9.47110216176488e-08
battery,energy,NO,7,1.1377762409119509e-07
battery,energy,NO,8,1.3457316845543701e-07
battery,energy,NO,9,1.606649000260208e-07
battery,energy,NO,10,1.9225438447288466e-07
battery,energy,NO,11,2.3588145459887728e-07
battery,energy,NO,12,3.0049784531792004e-07
battery,energy,NO,13,4.208450400424214e-07
battery,energy,NO,14,8.988085798205503e-07
battery,energy,PL,0,1.3048620509179587e-08
battery,energy,PL,1,2.2777347967638558e-08
battery,energy,PL,2,3.35306386951341e-08
battery,energy,PL,3,4.6234589472805216e-08
battery,energy,PL,4,6.319498984110576e-08
battery,energy,PL,5,8.29448868374175e-08
battery,energy,PL,6,9.452544216995292e-08
battery,energy,PL,7,1.1352926155756807e-07
battery,energy,PL,8,1.342549068272322e-07
battery,energy,PL,9,1.602548420245239e-07
battery,energy,PL,10,1.9173970097385087e-07
battery,energy,PL,11,2.352860161739871e-07
battery,energy,PL,12,2.9968407222414254e-07
battery,energy,PL,13,4.1963029325953345e-07
battery,energy,PL,14,8.960937173473756e-07
battery,energy,PT,0,1.3006155458326332e-08
battery,energy,PT,1,2.2716970787761315e-08
battery,energy,PT,2,3.34328578163968e-08
battery,energy,PT,3,4.607402262925892e-08
battery,energy,PT,4,6.292440021772786e-08
battery,energy,PT,5,8.254083114759821e-08
battery,energy,PT,6,9.397780885949417e-08
battery,energy,PT,7,1.1277875980195995e-07
battery,energy,PT,8,1.3329211095241385e-07
battery,energy,PT,9,1.5902954902053845e-07
battery,energy,PT,10,1.902123478190277e-07
battery,energy,PT,11,2.3328198510439033e-07
battery,energy,PT,12,2.970715699948639e-07
battery,energy,PT,13,4.1587962501877947e-07
battery,energy,PT,14,8.879085535874669e-07
battery,energy,RO,0,1.3027223071856878e-08
battery,energy,RO,1,2.2743243780551437e-08
battery,energy,RO,2,3.347204826068138e-08
battery,energy,RO,3,4.61194018277901e-08
battery,energy,RO,4,6.29590683262329e-08
battery,energy,RO,5,8.250895234968056e-08
battery,energy,RO,6,9.380579775964694e-08
battery,energy,RO,7,1.1240585880212435e-07
battery,energy,RO,8,1.326533587943255e-07
battery,energy,RO,9,1.58025639068827e-07
battery,energy,RO,10,1.8874241500755657e-07
battery,energy,RO,11,2.312879733277681e-07
battery,energy,RO,12,2.942139155912762e-07
battery,energy,RO,13,4.1130795396388594e-07
battery,energy,RO,14,8.757078510480661e-07
battery,energy,SE,0,1.3066087301695724e-08
battery,energy,SE,1,2.280358492966648e-08
battery,energy,SE,2,3.357016883879063e-08
battery,energy,SE,3,4.629162292508457e-08
battery,energy,SE,4,6.329015600750237e-08
battery,energy,SE,5,8.308944421038678e-08
battery,energy,SE,6,9.471016081755848e-08
battery,energy,SE,7,1.1377586479858756e-07
battery,energy,SE,8,1.3456908141854828e-07
battery,energy,SE,9,1.6065801559653352e-07
battery,energy,SE,10,1.9224230532347815e-07
battery,energy,SE,11,2.358628017711099e-07
battery,energy,SE,12,3.0046587109383076e-07
battery,energy,SE,13,4.207802569091856e-07
battery,energy,SE,14,8.988800343982332e-07
battery,energy,SI,0,1.304586083291923e-08
battery,energy,SI,1,2.2769152957266304e-08
battery,energy,SI,2,3.352318744913598e-08
battery,energy,SI,3,4.6227370848172736e-08
battery,energy,SI,4,6.318211821074632e-08
battery,energy,SI,5,8.29175045168725e-08
battery,energy,SI,6,9.448138988375272e-08
battery,energy,SI,7,1.1345559933835402e-07
battery,energy,SI,8,1.3412461206764417e-07
battery,energy,SI,9,1.6002836324967138e-07
battery,energy,SI,10,1.9136899515598025e-07
battery,energy,SI,11,2.3478161148660397e-07
battery,energy,SI,12,2.9894444886378333e-07
battery,energy,SI,13,4.185238653462161e-07
battery,energy,SI,14,8.934938161645219e-07
battery,energy,SK,0,1.303687147051788e-08
battery,energy,SK,1,2.2758872866457416e-08
battery,energy,SK,2,3.3495677277187605e-08
battery,energy,SK,3,4.615863585870503e-08
battery,energy,SK,4,6.30103340855172e-08
battery,energy,SK,5,8.259505722199577e-08
battery,energy,SK,6,9.389546405768804e-08
battery,energy,SK,7,1.125175551696155e-07
battery,energy,SK,8,1.3281658763353226e-07
battery,energy,SK,9,1.5829066803839257e-07
battery,energy,SK,10,1.8916815888499713e-07
battery,energy,SK,11,2.318438359588089e-07
battery,energy,SK,12,2.9511875052227414e-07
battery,energy,SK,13,4.130552249896406e-07
battery,energy,SK,14,8.81646960630847e-07
battery,energy,UK,0,1.3061679702806311e-08
battery,energy,UK,1,2.2797015174608752e-08
battery,energy,UK,2,3.356037059327933e-08
battery,energy,UK,3,4.627738017453705e-08
battery,energy,UK,4,6.326846696841936e-08
battery,energy,UK,5,8.305906685340903e-08
battery,energy,UK,6,9.467262028992407e-08
battery,energy,UK,7,1.1372618795298478e-07
battery,energy,UK,8,1.345063011058578e-07
battery,energy,UK,9,1.6057808720926592e-07
battery,energy,UK,10,1.921423236259296e-07
battery,energy,UK,11,2.3573498092341604e-07
battery,energy,UK,12,3.002976052655931e-07
battery,energy,UK,13,4.205378880324474e-07
battery,energy,UK,14,8.983332510682865e-07
battery,power,AT,0,1.036225965039216e-08
battery,power,AT,1,1.8209170609724222e-08
battery,power,AT,2,2.6693101027073795e-08
battery,power,AT,3,3.646099171064665e-08
battery,power,AT,4,4.8567941230871297e-08
battery,power,AT,5,6.256701065597444e-08
battery,power,AT,6,6.917749677441285e-08
battery,power,AT,7,8.113942496004151e-08
battery,power,AT,8,9.488203872191265e-08
battery,power,AT,9,1.125902093332451e-07
battery,power,AT,10,1.362464062426324e-07
battery,power,AT,11,1.7090768776000562e-07
battery,power,AT,12,2.256973556726555e-07
battery,power,AT,13,3.319919253252978e-07
battery,power,AT,14,7.437716064642779e-07
battery,power,BE,0,1.0308737656822655e-08
battery,power,BE,1,1.8092682654383416e-08
battery,power,BE,2,2.6445552567460518e-08
battery,power,BE,3,3.5962296485524854e-08
battery,power,BE,4,4.757446867446165e-08
battery,power,BE,5,6.149143049958771e-08
battery,power,BE,6,6.811448360399042e-08
battery,power,BE,7,8.012240136247976e-08
battery,power,BE,8,9.397636090382041e-08
battery,power,BE,9,1.1190894531241009e-07
battery,power,BE,10,1.3603387262914065e-07
battery,power,BE,11,1.7074291169562968e-07
battery,power,BE,12,2.2553888480449963e-07
battery,power,BE,13,3.318230051778589e-07
battery,power,BE,14,7.43825204460514e-07
battery,power,BG,0,1.0268768191369745e-08
battery,power,BG,1,1.7909654202176278e-08
battery,power,BG,2,2.6079211767692353e-08
battery,power,BG,3,3.522100796470685e-08
battery,power,BG,4,4.699779331888842e-08
battery,power,BG,5,6.083576910517154e-08
battery,power,BG,6,6.740974859841032e-08
battery,power,BG,7,7.955301478695487e-08
battery,power,BG,8,9.362327994868835e-08
battery,power,BG,9,1.1193398642857176e-07
battery,power,BG,10,1.3590418988225059e-07
battery,power,BG,11,1.7075867546393073e-07
battery,power,BG,12,2.2565856308162197e-07
battery,power,BG,13,3.318863457612354e-07
battery,power,BG,14,7.418733457456639e-07
battery,power,CH,0,1.0360314335005371e-08
battery,power,CH,1,1.8232544242273004e-08
battery,power,CH,2,2.6739453955117284e-08
battery,power,CH,3,3.651762569131445e-08
battery,power,CH,4,4.8619138723708965e-08
battery,power,CH,5,6.259408871187157e-08
battery,power,CH,6,6.914807076893829e-08
battery,power,CH,7,8.101704904730611e-08
battery,power,CH,8,9.46560580991133e-08
battery,power,CH,9,1.123057418371521e-07
battery,power,CH,10,1.3595507541279455e-07
battery,power,CH,11,1.706189849212333e-07
battery,power,CH,12,2.2543471780727212e-07
battery,power,CH,13,3.317523946561018e-07
battery,power,CH,14,7.43504158304526e-07
battery,power,CZ,0,1.0342346727015726e-08
battery,power,CZ,1,1.8179668783362253e-08
battery,power,CZ,2,2.665379547228498e-08
battery,power,CZ,3,3.6410837101735266e-08
battery,power,CZ,4,4.850860924339862e-08
battery,power,CZ,5,6.251025235527916e-08
battery,power,CZ,6,6.916199073285345e-08
battery,power,CZ,7,8.11716930085751e-08
battery,power,CZ,8,9.500388985566325e-08
battery,power,CZ,9,1.1284890310639664e-07
battery,power,CZ,10,1.3671309101275102e-07
battery,power,CZ,11,1.716215058056921e-07
battery,power,CZ,12,2.2674723032348445e-07
battery,power,CZ,13,3.336263599683887e-07
battery,power,CZ,14,7.470180300834685e-07
battery,power,DE,0,1.0471405943047273e-08
battery,power,DE,1,1.8373074795763822e-08
battery,power,DE,2,2.7005232562018206e-08
battery,power,DE,3,3.700293061667821e-08
battery,power,DE,4,4.9611929712929224e-08
battery,power,DE,5,6.436599354187113e-08
battery,power,DE,6,7.1983014561374e-08
battery,power,DE,7,8.50618009787527e-08
battery,power,DE,8,9.964845178500471e-08
battery,power,DE,9,1.1792496059228683e-07
battery,power,DE,10,1.41400711205828e-07
battery,power,DE,11,1.7501963920063217e-07
battery,power,DE,12,2.2853573886360748e-07
battery,power,DE,13,3.3364939371088727e-07
battery,power,DE,14,7.460750018849502e-07
battery,power,DK,0,1.1453660211892422e-08
battery,power,DK,1,1.9744202886933178e-08
battery,power,DK,2,2.876751972539542e-08
battery,power,DK,3,3.92872248872361e-08
battery,power,DK,4,5.297555495154262e-08
battery,power,DK,5,6.900588205343957e-08
battery,power,DK,6,7.735741603927586e-08
battery,power,DK,7,9.208767288860268e-08
battery,power,DK,8,1.0848722926352085e-07
battery,power,DK,9,1.2911003379902506e-07
battery,power,DK,10,1.5561331085517478e-07
battery,power,DK,11,1.9361239092507847e-07
battery,power,DK,12,2.5230324561966476e-07
battery,power,DK,13,3.650054403096604e-07
battery,power,DK,14,8.124463875864842e-07
battery,power,EE,0,1.1477996578194934e-08
battery,power,EE,1,1.9829344048552037e-08
battery,power,EE,2,2.8843774666278327e-08
battery,power,EE,3,3.9428544468085245e-08
battery,power,EE,4,5.313415146659502e-08
battery,power,EE,5,6.911734045071254e-08
battery,power,EE,6,7.752887474633343e-08
battery,power,EE,7,9.22476299645089e-08
battery,power,EE,8,1.0868852492250277e-07
battery,power,EE,9,1.294449124822515e-07
battery,power,EE,10,1.5645174006929234e-07
battery,power,EE,11,1.9584118065775407e-07
battery,power,EE,12,2.543160330763387e-07
battery,power,EE,13,3.6723761242433044e-07
battery,power,EE,14,8.134281559147873e-07
battery,power,EL,0,1.148856524036286e-08
battery,power,EL,1,1.9808657019601072e-08
battery,power,EL,2,2.8823121256542684e-08
battery,power,EL,3,3.9378304595315e-08
battery,power,EL,4,5.312132256070268e-08
battery,power,EL,5,6.920798462810954e-08
battery,power,EL,6,7.759531621791815e-08
battery,power,EL,7,9.238078257520818e-08
battery,power,EL,8,1.0887251081041159e-07
battery,power,EL,9,1.295540572182826e-07
battery,power,EL,10,1.5611437469953227e-07
battery,power,EL,11,1.9419108005021748e-07
battery,power,EL,12,2.5300526898214466e-07
battery,power,EL,13,3.6596188790171056e-07
battery,power,EL,14,8.129460461722266e-07
battery,power,ES,0,9.84184095427797e-09
battery,power,ES,1,1.7582944178991682e-08
battery,power,ES,2,2.5781895969433938e-08
battery,power,ES,3,3.528082221167102e-08
battery,power,ES,4,4.7426823966255996e-08
battery,power,ES,5,6.16538356464271e-08
battery,power,ES,6,6.928816395240129e-08
battery,power,ES,7,8.200449994449895e-08
battery,power,ES,8,9.669002876939408e-08
battery,power,ES,9,1.1538167966236247e-07
battery,power,ES,10,1.398634340629385e-07
battery,power,ES,11,1.7532743276478634e-07
battery,power,ES,12,2.3091948426202966e-07
battery,power,ES,13,3.384803658503996e-07
battery,power,ES,14,7.564986930853104e-07
battery,power,FI,0,1.1373055789963197e-08
battery,power,FI,1,1.960917420996836e-08
battery,power,FI,2,2.8530742431421173e-08
battery,power,FI,3,3.8974368328320836e-08
battery,power,FI,4,5.256176181518837e-08
battery,power,FI,5,6.845914709070018e-08
battery,power,FI,6,7.6729133190937e-08
battery,power,FI,7,9.132139883356802e-08
battery,power,FI,8,1.076327371518761e-07
battery,power,FI,9,1.281112456515978e-07
battery,power,FI,10,1.5442642934428623e-07
battery,power,FI,11,1.9217679871808417e-07
battery,power,FI,12,2.5054399970000986e-07
battery,power,FI,13,3.6276133299523996e-07
battery,power,FI,14,8.05794253947891e-07
battery,power,FR,0,1.0394004831779257e-08
battery,power,FR,1,1.8286916729518088e-08
battery,power,FR,2,2.6803423360916495e-08
battery,power,FR,3,3.6594658172452495e-08
battery,power,FR,4,4.874104228359258e-08
battery,power,FR,5,6.275026000211003e-08
battery,power,FR,6,6.927917694832125e-08
battery,power,FR,7,8.11305661804601e-08
battery,power,FR,8,9.47516554815742e-08
battery,power,FR,9,1.123881270419522e-07
battery,power,FR,10,1.360148663624309e-07
battery,power,FR,11,1.7069432607755177e-07
battery,power,FR,12,2.2558893713746022e-07
battery,power,FR,13,3.3200347042865325e-07
battery,power,FR,14,7.447720886046478e-07
battery,power,HR,0,1.0375385497324821e-08
battery,power,HR,1,1.816700008565726e-08
battery,power,HR,2,2.66332081582497e-08
battery,power,HR,3,3.6456001917959545e-08
battery,power,HR,4,4.8997129489485745e-08
battery,power,HR,5,6.367816684784356e-08
battery,power,HR,6,7.146158469796013e-08
battery,power,HR,7,8.485005047314328e-08
battery,power,HR,8,9.997336349421503e-08
battery,power,HR,9,1.1914483751908047e-07
battery,power,HR,10,1.441461239276952e-07
battery,power,HR,11,1.8079179739597843e-07
battery,power,HR,12,2.3692290914259344e-07
battery,power,HR,13,3.455732810339887e-07
battery,power,HR,14,7.700791586795758e-07
battery,power,HU,0,1.0300117516176669e-08
battery,power,HU,1,1.8082726343053217e-08
battery,power,HU,2,2.646525850007422e-08
battery,power,HU,3,3.608632512701002e-08
battery,power,HU,4,4.816509811739941e-08
battery,power,HU,5,6.212549292368858e-08
battery,power,HU,6,6.885932681475493e-08
battery,power,HU,7,8.096536555184982e-08
battery,power,HU,8,9.492708960860971e-08
battery,power,HU,9,1.129183473894208e-07
battery,power,HU,10,1.367834834827752e-07
battery,power,HU,11,1.716496283688e-07
battery,power,HU,12,2.2660112879710538e-07
battery,power,HU,13,3.331731411162638e-07
battery,power,HU,14,7.445486065924611e-07
battery,power,IE,0,9.927303987529317e-09
battery,power,IE,1,1.775349110675276e-08
battery,power,IE,2,2.606180924161443e-08
battery,power,IE,3,3.564476939114051e-08
battery,power,IE,4,4.771501578940514e-08
battery,power,IE,5,6.18209880160845e-08
battery,power,IE,6,6.914086840793759e-08
battery,power,IE,7,8.147399725489364e-08
battery,power,IE,8,9.578712505924714e-08
battery,power,IE,9,1.1412844980886849e-07
battery,power,IE,10,1.3838565327424954e-07
battery,power,IE,11,1.7362021750367473e-07
battery,power,IE,12,2.2899791730736964e-07
battery,power,IE,13,3.362038525721425e-07
battery,power,IE,14,7.547405393861808e-07
battery,power,IT,0,1.0831609371940624e-08
battery,power,IT,1,1.8684028567150702e-08
battery,power,IT,2,2.73515291050055e-08
battery,power,IT,3,3.750858950306014e-08
battery,power,IT,4,5.043943045855304e-08
battery,power,IT,5,6.56082478451677e-08
battery,power,IT,6,7.348192081967676e-08
battery,power,IT,7,8.738143248291626e-08
battery,power,IT,8,1.0288204185519085e-07
battery,power,IT,9,1.2240922281904574e-07
battery,power,IT,10,1.4785697369566345e-07
battery,power,IT,11,1.8442815982043821e-07
battery,power,IT,12,2.411873134503476e-07
battery,power,IT,13,3.518442946949133e-07
battery,power,IT,14,7.886038902377513e-07
battery,power,LT,0,1.1355029402458772e-08
battery,power,LT,1,1.9573785120555144e-08
battery,power,LT,2,2.8499218364060646e-08
battery,power,LT,3,3.892211289456169e-08
battery,power,LT,4,5.247424692913834e-08
battery,power,LT,5,6.834389256334164e-08
battery,power,LT,6,7.65850761845059e-08
battery,power,LT,7,9.115609892835896e-08
battery,power,LT,8,1.074171951359149e-07
battery,power,LT,9,1.2784868857161362e-07
battery,power,LT,10,1.541457995888236e-07
battery,power,LT,11,1.9186946970242443e-07
battery,power,LT,12,2.5019379019633215e-07
battery,power,LT,13,3.623182758139529e-07
battery,power,LT,14,8.051132755568378e-07
battery,power,LU,0,1.0412572504376437e-08
battery,power,LU,1,1.830258269875862e-08
battery,power,LU,2,2.6859243950002028e-08
battery,power,LU,3,3.668110770457826e-08
battery,power,LU,4,4.8834076581849626e-08
battery,power,LU,5,6.285059970560399e-08
battery,power,LU,6,6.938848039205237e-08
battery,power,LU,7,8.127070401674212e-08
battery,power,LU,8,9.487930094278608e-08
battery,power,LU,9,1.1251746988126451e-07
battery,power,LU,10,1.361638077872808e-07
battery,power,LU,11,1.7085518435998038e-07
battery,power,LU,12,2.2575183093833578e-07
battery,power,LU,13,3.321952662385152e-07
battery,power,LU,14,7.448597918230394e-07
battery,power,LV,0,1.1557677408584206e-08
battery,power,LV,1,1.993650128101483e-08
battery,power,LV,2,2.9013044507021882e-08
battery,power,LV,3,3.9614327050025814e-08
battery,power,LV,4,5.335272114716955e-08
battery,power,LV,5,6.940693176477256e-08
battery,power,LV,6,7.787167617653911e-08
battery,power,LV,7,9.269623956775863e-08
battery,power,LV,8,1.0927737845318357e-07
battery,power,LV,9,1.3039276698735607e-07
battery,power,LV,10,1.5818524328778176e-07
battery,power,LV,11,1.983767754563063e-07
battery,power,LV,12,2.5691035076232207e-07
battery,power,LV,13,3.698908014674174e-07
battery,power,LV,14,8.184450818690252e-07
battery,power,NL,0,1.0365029183799112e-08
battery,power,NL,1,1.8278884685327453e-08
battery,power,NL,2,2.6917678151352813e-08
battery,power,NL,3,3.689254975528573e-08
battery,power,NL,4,4.94478302812795e-08
battery,power,NL,5,6.421375727955391e-08
battery,power,NL,6,7.207089741638338e-08
battery,power,NL,7,8.537358855880153e-08
battery,power,NL,8,1.0037025538357956e-07
battery,power,NL,9,1.1942434835998063e-07
battery,power,NL,10,1.444050065281507e-07
battery,power,NL,11,1.8023721832133447e-07
battery,power,NL,12,2.357072171488391e-07
battery,power,NL,13,3.4471262672616645e-07
battery,power,NL,14,7.70241269635288e-07
battery,power,NO,0,1.1365521520459646e-08
battery,power,NO,1,1.95590259830933e-08
battery,power,NO,2,2.8438622560097862e-08
battery,power,NO,3,3.883977038465762e-08
battery,power,NO,4,5.2369290259684265e-08
battery,power,NO,5,6.820495429995234e-08
battery,power,NO,6,7.639900568662223e-08
battery,power,NO,7,9.093855311240954e-08
battery,power,NO,8,1.0719406995902382e-07
battery,power,NO,9,1.275912430171791e-07
battery,power,NO,10,1.5380451388929934e-07
battery,power,NO,11,1.9142273521493773e-07
battery,power,NO,12,2.496459885343305e-07
battery,power,NO,13,3.6157772795411374e-07
battery,power,NO,14,8.03598661076113e-07
battery,power,PL,0,1.0773941895167233e-08
battery,power,PL,1,1.8771938782433206e-08
battery,power,PL,2,2.739468291740195e-08
battery,power,PL,3,3.749275839056492e-08
battery,power,PL,4,5.0418286567441275e-08
battery,power,PL,5,6.553174570465368e-08
battery,power,PL,6,7.345410621460176e-08
battery,power,PL,7,8.723127810870954e-08
battery,power,PL,8,1.0278429482319352e-07
battery,power,PL,9,1.223588763060341e-07
battery,power,PL,10,1.4779310773815358e-07
battery,power,PL,11,1.8496619923371902e-07
battery,power,PL,12,2.4181009009498614e-07
battery,power,PL,13,3.515656026887002e-07
battery,power,PL,14,7.820988898518442e-07
battery,power,PT,0,9.816998038797312e-09
battery,power,PT,1,1.754746402623946e-08
battery,power,PT,2,2.5734339938407698e-08
battery,power,PT,3,3.521247791720099e-08
battery,power,PT,4,4.730553351170488e-08
battery,power,PT,5,6.146846146480656e-08
battery,power,PT,6,6.905517741321163e-08
battery,power,PT,7,8.170661060882659e-08
battery,power,PT,8,9.633032388418594e-08
battery,power,PT,9,1.149624589605399e-07
battery,power,PT,10,1.3938756881301208e-07
battery,power,PT,11,1.7476960060495194e-07
battery,power,PT,12,2.3026170563929856e-07
battery,power,PT,13,3.37673021637593e-07
battery,power,PT,14,7.552370508662082e-07
battery,power,RO,0,1.018832770460644e-08
battery,power,RO,1,1.7945682575338486e-08
battery,power,RO,2,2.6288187840498505e-08
battery,power,RO,3,3.583743354137434e-08
battery,power,RO,4,4.788373374865694e-08
battery,power,RO,5,6.17651286144184e-08
battery,power,RO,6,6.856415728572305e-08
battery,power,RO,7,8.061582526935371e-08
battery,power,RO,8,9.449581371963308e-08
battery,power,RO,9,1.1237699713452464e-07
battery,power,RO,10,1.3602986607974542e-07
battery,power,RO,11,1.708055321723049e-07
battery,power,RO,12,2.2551046381647795e-07
battery,power,RO,13,3.3165924177463566e-07
battery,power,RO,14,7.414892879650528e-07
battery,power,SE,0,1.1366403876567383e-08
battery,power,SE,1,1.9562578219458404e-08
battery,power,SE,2,2.843689713211874e-08
battery,power,SE,3,3.881438217963482e-08
battery,power,SE,4,5.23057003006241e-08
battery,power,SE,5,6.811018728660844e-08
battery,power,SE,6,7.625312754217778e-08
battery,power,SE,7,9.073878433840924e-08
battery,power,SE,8,1.0694404748291606e-07
battery,power,SE,9,1.272960045271778e-07
battery,power,SE,10,1.5349387826016232e-07
battery,power,SE,11,1.910964412832116e-07
battery,power,SE,12,2.4928922021536385e-07
battery,power,SE,13,3.61181085312681e-07
battery,power,SE,14,8.028561107977457e-07
battery,power,SI,0,1.070157984477355e-08
battery,power,SI,1,1.8567163647577936e-08
battery,power,SI,2,2.7226651333537862e-08
battery,power,SI,3,3.734606087956615e-08
battery,power,SI,4,5.0170353503810765e-08
battery,power,SI,5,6.51335262563182e-08
battery,power,SI,6,7.2909405320493e-08
battery,power,SI,7,8.650439974158005e-08
battery,power,SI,8,1.0162747355573518e-07
battery,power,SI,9,1.2056813517349436e-07
battery,power,SI,10,1.451782691825505e-07
battery,power,SI,11,1.8148865268975587e-07
battery,power,SI,12,2.3731057817594376e-07
battery,power,SI,13,3.457432281177022e-07
battery,power,SI,14,7.703511421705905e-07
battery,power,SK,0,1.038178631585922e-08
battery,power,SK,1,1.823232697976413e-08
battery,power,SK,2,2.6671901802271346e-08
battery,power,SK,3,3.640636819841543e-08
battery,power,SK,4,4.849104937720472e-08
battery,power,SK,5,6.24905187498241e-08
battery,power,SK,6,6.911125955442044e-08
battery,power,SK,7,8.112572340606097e-08
battery,power,SK,8,9.50085800625668e-08
battery,power,SK,9,1.1287860419623429e-07
battery,power,SK,10,1.3673640167698493e-07
battery,power,SK,11,1.7157469721460613e-07
battery,power,SK,12,2.2658892049557205e-07
battery,power,SK,13,3.3332499910180526e-07
battery,power,SK,14,7.462452728969914e-07
battery,power,UK,0,1.1202896489789266e-08
battery,power,UK,1,1.934718598772998e-08
battery,power,UK,2,2.815153166016601e-08
battery,power,UK,3,3.844613763640761e-08
battery,power,UK,4,5.181807027226757e-08
battery,power,UK,5,6.747720386803945e-08
battery,power,UK,6,7.559454784381606e-08
battery,power,UK,7,8.991991210379736e-08
battery,power,UK,8,1.059810871273877e-07
battery,power,UK,9,1.2616605420543556e-07
battery,power,UK,10,1.521634024385247e-07
battery,power,UK,11,1.8950698605636393e-07
battery,power,UK,12,2.473710535621162e-07
battery,power,UK,13,3.58740093251827e-07
battery,power,UK,14,7.976386691742222e-07
hydrogen_storage,energy,AT,0,4.5556709658902025e-07
hydrogen_storage,energy,AT,1,7.714167346721452e-07
hydrogen_storage,energy,AT,2,1.10216571931705e-06
hydrogen_storage,energy,AT,3,1.4784927799951736e-06
hydrogen_storage,energy,AT,4,1.9392846356961303e-06
hydrogen_storage,energy,AT,5,2.4778442294294597e-06
hydrogen_storage,energy,AT,6,3.1328807565514788e-06
hydrogen_storage,energy,AT,7,3.9279955896746595e-06
hydrogen_storage,energy,AT,8,4.889469837466765e-06
hydrogen_storage,energy,AT,9,6.094632517992578e-06
hydrogen_storage,energy,AT,10,7.585827738919689e-06
hydrogen_storage,energy,AT,11,9.539608116780891e-06
hydrogen_storage,energy,AT,12,1.2348221967232725e-05
hydrogen_storage,energy,AT,13,1.7218409923905974e-05
hydrogen_storage,energy,AT,14,3.3747700313932754e-05
hydrogen_storage,energy,BE,0,4.5556709658902025e-07
hydrogen_storage,energy,BE,1,7.714167346721452e-07
hydrogen_storage,energy,BE,2,1.10216571931705e-06
hydrogen_storage,energy,BE,3,1.4784927799951736e-06
hydrogen_storage,energy,BE,4,1.9392846356961303e-06
hydrogen_storage,energy,BE,5,2.4778442294294597e-06
hydrogen_storage,energy,BE,6,3.1328807565514788e-06
hydrogen_storage,energy,BE,7,3.9279955896746595e-06
hydrogen_storage,energy,BE,8,4.889469837466765e-06
hydrogen_storage,energy,BE,9,6.094632517992578e-06
hydrogen_storage,energy,BE,10,7.585827738919689e-06
hydrogen_storage,energy,BE,11,9.539608116780891e-06
hydrogen_storage,energy,BE,12,1.2348221967232725e-05
hydrogen_storage,energy,BE,13,1.7218409923905974e-05
hydrogen_storage,energy,BE,14,3.3747700313932754e-05
hydrogen_storage,energy,BG,0,4.5556709658902025e-07
hydrogen_storage,energy,BG,1,7.714167346721452e-07
hydrogen_storage,energy,BG,2,1.10216571931705e-06
hydrogen_storage,energy,BG,3,1.4784927799951736e-06
hydrogen_storage,energy,BG,4,1.9392846356961303e-06
hydrogen_storage,energy,BG,5,2.4778442294294597e-06
hydrogen_storage,energy,BG,6,3.1328807565514788e-06
hydrogen_storage,energy,BG,7,3.9279955896746595e-06
hydrogen_storage,energy,BG,8,4.889469837466765e-06
hydrogen_storage,energy,BG,9,6.094632517992578e-06
hydrogen_storage,energy,BG,10,7.585827738919689e-06
hydrogen_storage,energy,BG,11,9.539608116780891e-06
hydrogen_storage,energy,BG,12,1.2348221967232725e-05
hydrogen_storage,energy,BG,13,1.7218409923905974e-05
hydrogen_storage,energy,BG,14,3.3747700313932754e-05
hydrogen_storage,energy,CH,0,4.5556709658902025e-07
hydrogen_storage,energy,CH,1,7.714167346721452e-07
hydrogen_storage,energy,CH,2,1.10216571931705e-06
hydrogen_storage,energy,CH,3,1.4784927799951736e-06
hydrogen_storage,energy,CH,4,1.9392846356961303e-06
hydrogen_storage,energy,CH,5,2.4778442294294597e-06
hydrogen_storage,energy,CH,6,3.1328807565514788e-06
hydrogen_storage,energy,CH,7,3.9279955896746595e-06
hydrogen_storage,energy,CH,8,4.889469837466765e-06
hydrogen_storage,energy,CH,9,6.094632517992578e-06
hydrogen_storage,energy,CH,10,7.585827738919689e-06
hydrogen_storage,energy,CH,11,9.539608116780891e-06
hydrogen_storage,energy,CH,12,1.2348221967232725e-05
hydrogen_storage,energy,CH,13,1.7218409923905974e-05
hydrogen_storage,energy,CH,14,3.3747700313932754e-05
hydrogen_storage,energy,CZ,0,4.5556709658902025e-07
hydrogen_storage,energy,CZ,1,7.714167346721452e-07
hydrogen_storage,energy,CZ,2,1.10216571931705e-06
hydrogen_storage,energy,CZ,3,1.4784927799951736e-06
hydrogen_storage,energy,CZ,4,1.9392846356961303e-06
hydrogen_storage,energy,CZ,5,2.4778442294294597e-06
